#{"t_start": 1676271951.538365, "env_id": null}
r,l,t
-270.86337,30,0.710639
-268.04,30,0.710655
-266.42426,30,0.710663
-253.77449,30,0.710669
-273.0959,30,0.721968
-274.5859,30,0.72201
-261.48233,30,0.722018
-266.07635,30,0.722025
-263.09213,30,0.732695
-258.20905,30,0.732709
-253.12617,30,0.732717
-267.97424,30,0.732723
-256.7737,30,0.743508
-268.25217,30,0.743538
-274.49597,30,0.743548
-264.09433,30,0.743555
-266.57123,30,0.754432
-257.03168,30,0.754454
-265.96027,30,0.754461
-264.0286,30,0.754468
-257.83368,30,0.764854
-256.52097,30,0.764867
-268.27127,30,0.764874
-253.55548,30,0.76488
-251.01807,30,0.775437
-261.3241,30,0.775454
-260.7127,30,0.775462
-261.14032,30,0.775469
-269.0251,30,2.567514
-273.4411,30,2.567577
-264.84723,30,2.567588
-258.66565,30,2.567595
-265.89737,30,2.578832
-252.58241,30,2.578882
-257.2025,30,2.578895
-263.5058,30,2.578902
-255.65868,30,2.590468
-268.40326,30,2.590522
-260.11493,30,2.590533
-271.16772,30,2.59054
-264.98944,30,2.601932
-269.92664,30,2.601975
-259.77927,30,2.601984
-273.76022,30,2.60199
-259.0161,30,2.613168
-253.55702,30,2.613207
-263.6407,30,2.613219
-271.67603,30,2.613228
-251.6684,30,2.624914
-259.4884,30,2.624943
-270.59677,30,2.624952
-256.12454,30,2.62496
-271.3728,30,2.637101
-262.87296,30,2.637148
-256.72678,30,2.637159
-253.66237,30,2.637166
-271.47983,30,2.64881
-265.44717,30,2.648865
-255.2887,30,2.648874
-267.4945,30,2.648882
-264.01105,30,2.660759
-260.19528,30,2.660816
-269.35345,30,2.660825
-278.26248,30,2.660833
-266.44803,30,2.672502
-265.42886,30,2.672559
-261.80438,30,2.672568
-278.6861,30,2.672575
-265.33197,30,2.684424
-263.88312,30,2.684477
-252.71062,30,2.684487
-266.35187,30,2.684494
-267.34204,30,2.696578
-250.87602,30,2.696651
-268.11285,30,2.69666
-259.63718,30,2.696668
-273.20923,30,2.707916
-271.02356,30,2.707969
-268.02863,30,2.707978
-264.53873,30,2.707984
-235.99808,30,2.719422
-273.12402,30,2.719478
-264.9819,30,2.719487
-263.91098,30,2.719495
-262.79153,30,2.731768
-264.13113,30,2.731829
-260.67593,30,2.731838
-263.63373,30,2.731844
-277.82233,30,2.74429
-267.54425,30,2.744343
-282.45547,30,2.744353
-252.20177,30,2.744359
-269.3495,30,2.756274
-259.84204,30,2.756332
-262.2684,30,2.756341
-276.0025,30,2.756349
-251.25714,30,2.769335
-265.22766,30,2.769385
-261.88712,30,2.769394
-263.14603,30,2.769401
-256.3664,30,2.781131
-253.16646,30,2.781191
-278.51926,30,2.7812
-256.7091,30,2.781207
-262.4256,30,2.79417
-263.79938,30,2.794222
-262.3946,30,2.794231
-261.8217,30,2.794238
-265.0665,30,2.807038
-258.96408,30,2.8071
-259.4014,30,2.80711
-268.83444,30,2.807117
-263.02625,30,2.818883
-271.2228,30,2.818936
-269.10855,30,2.818945
-272.53934,30,2.818951
-262.89273,30,2.831216
-282.74908,30,2.831262
-270.6959,30,2.83127
-271.08148,30,2.831277
-263.21475,30,2.843625
-258.32013,30,2.843681
-264.3062,30,2.84369
-261.2382,30,2.843698
-262.9032,30,2.855572
-261.9436,30,2.855637
-277.23706,30,2.855647
-266.28925,30,2.855654
-255.30415,30,2.868498
-259.1656,30,2.868551
-258.77158,30,2.86856
-256.33688,30,2.868567
-265.1001,30,2.880043
-250.25249,30,2.880094
-271.39752,30,2.880102
-252.70305,30,2.880108
-249.10881,30,2.891234
-269.7964,30,2.891279
-270.5493,30,2.891292
-269.68082,30,2.891299
-258.33246,30,2.903461
-263.17,30,2.903513
-271.76675,30,2.903522
-266.28992,30,2.903528
-254.09436,30,2.91472
-265.75873,30,2.914781
-256.65012,30,2.914791
-276.99738,30,2.914797
-262.94952,30,2.927053
-263.55157,30,2.927112
-270.76163,30,2.927121
-271.6766,30,2.927129
-252.4552,30,2.938573
-253.44936,30,2.938615
-260.7289,30,2.938623
-269.08008,30,2.93863
-256.57208,30,2.950079
-272.37277,30,2.950134
-257.67612,30,2.950147
-264.83286,30,2.950154
-262.32455,30,2.961778
-268.85974,30,2.961826
-258.99033,30,2.961835
-258.42725,30,2.961842
-269.7705,30,2.973822
-253.99986,30,2.973865
-258.50095,30,2.973873
-275.06915,30,2.97388
-255.90224,30,2.985708
-264.75916,30,2.985754
-260.1158,30,2.985763
-259.73425,30,2.98577
-264.20428,30,2.996465
-266.90057,30,2.996526
-260.10556,30,2.996535
-277.8907,30,2.996542
-249.78693,30,3.007481
-256.95355,30,3.007531
-246.69513,30,3.00754
-263.93866,30,3.007547
-246.40526,30,3.018853
-260.68356,30,3.018876
-262.66,30,3.018885
-248.60632,30,3.018891
-270.83398,30,3.029879
-256.37717,30,3.029906
-270.2949,30,3.029914
-252.56465,30,3.02992
-259.02765,30,3.04078
-250.50397,30,3.040822
-261.00473,30,3.040833
-272.0447,30,3.040842
-264.74115,30,3.051867
-259.14325,30,3.051906
-282.80948,30,3.051913
-256.55328,30,3.051919
-254.6217,30,3.063751
-253.50102,30,3.063808
-276.55203,30,3.063817
-255.93272,30,3.063824
-270.66763,30,3.076099
-272.5913,30,3.076147
-269.89307,30,3.076157
-257.99994,30,3.076164
-263.10666,30,3.089479
-266.10507,30,3.089539
-271.12375,30,3.089549
-269.27322,30,3.089556
-272.75766,30,3.101214
-277.373,30,3.101274
-269.8036,30,3.101283
-256.81183,30,3.10129
-256.23895,30,3.112805
-264.01715,30,3.112845
-267.0571,30,3.112853
-263.06,30,3.112859
-274.8999,30,3.123696
-264.515,30,3.123746
-276.6265,30,3.123753
-269.79697,30,3.12376
-260.2649,30,3.135288
-254.8771,30,3.135345
-275.3698,30,3.135357
-267.76028,30,3.135363
-268.08896,30,3.148519
-259.61002,30,3.148584
-268.54355,30,3.148599
-265.5781,30,3.148606
-260.53134,30,3.160387
-260.06686,30,3.174967
-266.52084,30,3.175035
-268.67673,30,3.175047
-273.68207,30,3.186926
-249.48186,30,3.186981
-264.8744,30,3.18699
-267.37347,30,3.186997
-270.8569,30,3.19868
-259.6436,30,3.19873
-252.87863,30,3.19874
-261.93616,30,3.198747
-267.80865,30,3.210551
-270.85303,30,3.210603
-264.85242,30,3.210612
-259.30734,30,3.210619
-255.38478,30,3.223157
-257.43518,30,3.223206
-271.12677,30,3.223215
-264.00928,30,3.223222
-250.19432,30,3.234507
-265.03152,30,3.234562
-260.60455,30,3.234572
-276.41586,30,3.234579
-268.06958,30,3.245895
-244.18127,30,3.245946
-254.98842,30,3.245954
-260.77655,30,3.245961
-257.18195,30,3.257858
-260.03635,30,3.257901
-270.97534,30,3.257915
-266.01016,30,3.257922
-277.46445,30,3.269126
-263.05338,30,3.269185
-268.1283,30,3.269194
-251.49065,30,3.269201
-260.79514,30,3.281463
-259.18134,30,3.281527
-257.28354,30,3.281535
-278.2956,30,3.281544
-269.35205,30,3.29482
-271.34964,30,3.294869
-254.59628,30,3.294879
-257.6388,30,3.294886
-259.60175,30,3.307086
-260.8152,30,3.307137
-246.73906,30,3.307158
-265.10056,30,3.307165
-265.336,30,3.318639
-246.99162,30,3.318689
-268.55896,30,3.318698
-270.3088,30,3.318705
-259.9881,30,3.330638
-272.2154,30,3.330684
-263.7252,30,3.330692
-262.06714,30,3.330699
-264.89938,30,3.342727
-277.3837,30,3.342771
-269.59363,30,3.34278
-262.70047,30,3.342787
-266.97043,30,3.354321
-256.22403,30,3.354393
-262.12155,30,3.354404
-266.64896,30,3.354411
-268.093,30,3.36628
-276.80573,30,3.36633
-279.47043,30,3.36634
-271.62885,30,3.366346
-254.86978,30,3.378519
-265.7096,30,3.378571
-280.21313,30,3.37858
-268.59915,30,3.378587
-259.98114,30,5.246264
-267.27,30,5.246325
-255.8537,30,5.246335
-269.13437,30,5.246342
-272.5735,30,5.256777
-266.2007,30,5.256795
-268.28952,30,5.256803
-264.76727,30,5.256808
-252.26639,30,5.267676
-257.29984,30,5.267715
-260.96063,30,5.267725
-267.98038,30,5.267732
-260.41782,30,5.278618
-273.39847,30,5.278654
-271.69333,30,5.278662
-264.2636,30,5.278672
-266.20496,30,5.289399
-269.52542,30,5.289422
-271.1231,30,5.289431
-261.36856,30,5.289438
-267.47528,30,5.299901
-274.00302,30,5.299918
-259.1133,30,5.299925
-275.44485,30,5.299931
-268.2814,30,5.310575
-263.47235,30,5.310599
-260.1977,30,5.310608
-280.6382,30,5.310616
-261.20233,30,5.321394
-243.40335,30,5.321418
-267.46317,30,5.321427
-245.19218,30,5.321438
-265.04022,30,5.332133
-270.08023,30,5.332161
-265.2522,30,5.332172
-272.10895,30,5.332182
-260.1369,30,5.342542
-257.0918,30,5.342555
-264.44907,30,5.342561
-250.15366,30,5.342568
-259.73776,30,5.353039
-257.32156,30,5.353058
-264.611,30,5.353065
-260.4812,30,5.353071
-262.8916,30,5.363459
-243.38055,30,5.363475
-261.96298,30,5.363482
-252.9512,30,5.363488
-260.297,30,5.37388
-261.1343,30,5.373899
-257.65274,30,5.373906
-271.97412,30,5.373912
-267.55466,30,5.38424
-264.15228,30,5.384253
-250.96375,30,5.38426
-270.17056,30,5.384266
-264.39194,30,5.395214
-271.5207,30,5.395234
-253.5654,30,5.395241
-277.27597,30,5.395249
-258.76105,30,5.405719
-255.73567,30,5.405733
-270.33643,30,5.405739
-254.86559,30,5.405745
-269.8511,30,5.416449
-276.4272,30,5.416479
-261.16415,30,5.416487
-253.19745,30,5.416497
-259.39352,30,5.427113
-267.6264,30,5.427132
-260.27713,30,5.427143
-251.92296,30,5.427149
-267.96292,30,5.437775
-249.9954,30,5.437792
-264.75903,30,5.4378
-270.61655,30,5.437809
-264.48795,30,5.448408
-270.7507,30,5.44843
-262.5552,30,5.448439
-258.51523,30,5.448445
-264.28955,30,5.458713
-274.48438,30,5.458729
-273.67685,30,5.45874
-275.7023,30,5.458746
-267.07074,30,5.469027
-263.40652,30,5.469039
-268.27924,30,5.469047
-265.0134,30,5.469052
-251.21986,30,5.479246
-257.03925,30,5.479258
-268.83377,30,5.479264
-263.3744,30,5.479269
-266.7557,30,5.489686
-248.87407,30,5.489705
-263.4572,30,5.489713
-260.47302,30,5.489719
-246.12361,30,5.500086
-262.1465,30,5.500099
-260.3617,30,5.500106
