#{"t_start": 1676294663.794799, "env_id": null}
r,l,t
-276.62097,30,47.762043
-244.21501,30,47.94626
-274.059,30,48.131009
-299.67902,30,48.319337
-298.94897,30,48.511455
-282.198,30,48.696827
-267.258,30,48.897767
-280.76898,30,49.086781
-300.998,30,49.276071
-283.749,30,49.462894
-291.933,30,49.657075
-273.832,30,49.84775
-266.686,30,50.033805
-264.01498,30,50.222141
-274.578,30,50.408835
-284.688,30,50.597251
-289.15002,30,50.78541
-268.86398,30,50.972705
-299.736,30,51.157427
-272.89902,30,51.350497
-292.52402,30,51.541513
-296.27002,30,51.728037
-286.97598,30,51.917768
-283.859,30,52.112892
-279.914,30,52.305416
-297.39502,30,52.495806
-275.465,30,52.684799
-270.042,30,52.877472
-247.697,30,53.065008
-284.054,30,53.254987
-284.43698,30,53.449368
-266.419,30,53.639618
-293.876,30,53.826359
-258.673,30,54.015503
-274.824,30,54.206804
-247.36699,30,54.394155
-264.588,30,54.583942
-248.54297,30,54.772276
-258.93103,30,54.961743
-260.46997,30,55.148118
-280.279,30,55.33623
-268.15103,30,55.534746
-263.91498,30,55.720782
-257.792,30,55.909207
-295.86902,30,56.10468
-284.479,30,56.293049
-279.924,30,56.484328
-304.807,30,56.671267
-291.538,30,56.858873
-267.644,30,57.049614
-282.973,30,57.240065
-246.219,30,57.427933
-249.23097,30,57.615455
-248.91298,30,57.810692
-262.622,30,57.999546
-271.59503,30,58.188578
-270.988,30,58.378078
-278.69904,30,58.568246
-247.68,30,58.755877
-281.43402,30,58.943201
-289.49802,30,59.133022
-271.732,30,59.320309
-265.857,30,59.504288
-272.753,30,59.695751
-251.76399,30,59.889561
-269.135,30,60.077554
-268.62402,30,60.282493
-281.49503,30,60.473018
-277.767,30,60.659107
-309.568,30,60.85506
-293.73096,30,61.041922
-286.05597,30,61.228094
-314.228,30,61.416605
-309.965,30,61.607833
-298.427,30,61.791443
-307.50198,30,61.978676
-271.698,30,62.163476
-304.95898,30,62.350916
-289.35602,30,62.535248
-304.879,30,62.718946
-281.252,30,62.9039
-332.13,30,63.089032
-298.50198,30,63.275717
-302.48203,30,63.464401
-286.158,30,63.77116
-287.418,30,63.944825
-286.418,30,64.115101
-285.748,30,64.287544
-286.54803,30,64.458738
-327.11606,30,64.652338
-309.97498,30,64.840686
-310.76697,30,65.034821
-313.60703,30,65.238302
-313.255,30,65.422343
-353.749,30,65.610368
-322.306,30,65.798884
-330.69196,30,65.990767
-323.05402,30,66.177772
-305.60098,30,66.367867
-325.853,30,66.554101
-319.30698,30,66.740449
-305.01,30,66.925494
-309.83096,30,67.109705
-319.98904,30,67.295566
-319.551,30,67.479847
-336.209,30,67.665277
-326.957,30,67.850132
-367.27798,30,68.035692
-331.109,30,68.220697
-300.275,30,68.405051
-341.527,30,68.589599
-338.54498,30,68.775897
-347.03403,30,68.96127
-339.77603,30,69.146663
-343.906,30,69.331837
-373.422,30,69.529376
